code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	pnns_groups_1	pnns_groups_2	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g
3068320145105	https://world.openfoodfacts.org/product/3068320145105	openfoodfacts-contributors	1350298973	1484152495	Badoit	Eau minérale naturelle avec adjonction de gaz carbonique	33 cl	Bouteille,Plastique	bouteille,plastique	Badoit	badoit	Boissons,Boissons gazeuses,Eaux,Eaux minérales,Eaux gazeuses,Eaux minérales gazeuses,Boissons non sucrées	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:non-sugared-beverages			Source Saint Galmier	source-saint-galmier	France	france	EMB 42222	emb-42222		saint-galmier-loire-france	Rennes,France	McDonald's	France	Eau minérale naturelle avec adjonction de gaz carbonique. Source Saint Galmier					1 Litre		0	 [ eau-minerale-naturelle-avec-adjonction-de-gaz-carbonique-source-saint-galmier -> fr:eau-minerale-naturelle-avec-adjonction-de-gaz-carbonique-source-saint-galmier  ]  [ eau-minerale-naturelle-avec-adjonction-de-gaz-carbonique-source-saint -> fr:eau-minerale-naturelle-avec-adjonction-de-gaz-carbonique-source-saint  ]  [ eau-minerale-naturelle-avec-adjonction-de-gaz-carbonique-source -> fr:eau-minerale-naturelle-avec-adjonction-de-gaz-carbonique-source  ]  [ eau-minerale-naturelle-avec-adjonction-de-gaz-carbonique -> fr:eau-minerale-naturelle-avec-adjonction-de-gaz-carbonique  ]  [ eau-minerale-naturelle-avec-adjonction-de-gaz -> fr:eau-minerale-naturelle-avec-adjonction-de-gaz  ]  [ eau-minerale-naturelle-avec-adjonction-de -> fr:eau-minerale-naturelle-avec-adjonction-de  ]  [ eau-minerale-naturelle-avec-adjonction -> fr:eau-minerale-naturelle-avec-adjonction  ]  [ eau-minerale-naturelle-avec -> fr:eau-minerale-naturelle-avec  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/306/832/014/5105/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/306/832/014/5105/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/306/832/014/5105/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/306/832/014/5105/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/306/832/014/5105/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/306/832/014/5105/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/306/832/014/5105/nutrition_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/306/832/014/5105/nutrition_fr.12.200.jpg																																																																																										6									
3179730101299	https://world.openfoodfacts.org/product/3179730101299	openfoodfacts-contributors	1395761301	1486498487	Contrex	eau minérale naturelle	0,5L	bouteille plastique	bouteille-plastique	Contrex	contrex	Boissons,Eaux,Eaux minérales,Boissons non sucrées	en:beverages,en:waters,en:mineral-waters,en:non-sugared-beverages													France, Suisse																	Beverages	Non-sugared beverages	en:mineral-waters	https://static.openfoodfacts.org/images/products/317/973/010/1299/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/317/973/010/1299/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/317/973/010/1299/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/317/973/010/1299/front_fr.3.200.jpg																																																																																0.468																							
26003511	https://world.openfoodfacts.org/product/26003511	openfoodfacts-contributors	1418848335	1478432800	Eau de source St Martin		2 l	Bouteille,Plastique	bouteille,plastique	Rocheval	rocheval	Eaux de source	en:beverages,en:waters,en:non-sugared-beverages,en:spring-waters	Point Vert	en:green-dot											France																	Beverages	Non-sugared beverages	en:spring-waters	https://static.openfoodfacts.org/images/products/26003511/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/26003511/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/26003511/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/26003511/front_fr.3.200.jpg			https://static.openfoodfacts.org/images/products/26003511/nutrition_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/26003511/nutrition_fr.6.200.jpg																																																																																																			
8024884117809	https://world.openfoodfacts.org/product/8024884117809	openfoodfacts-contributors	1385201436	1465056048	Courmayeur		1 l	Bouteille,plastique	bouteille,plastique	Courmayeur	courmayeur	Boissons,Eaux,Eaux minérales,Eaux minérales naturelles,Boissons non sucrées	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages											Courrières,France	Cora	France	Eau minérale naturelle.					1 l		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/802/488/411/7809/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/802/488/411/7809/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/802/488/411/7809/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/802/488/411/7809/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/802/488/411/7809/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/802/488/411/7809/ingredients_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/802/488/411/7809/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/802/488/411/7809/nutrition_fr.13.200.jpg																																																																																																			
3179732370754	https://world.openfoodfacts.org/product/3179732370754	openfoodfacts-contributors	1368030662	1478368158	Hépar	Eau minérale naturelle	33 cl	bouteille,plastique	bouteille,plastique	Hépar	hepar	Boissons,Eaux,Eaux minérales,Eaux minérales naturelles,Boissons non sucrées	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages					France	france					France,Rouvroy	Carrefour Market	France	Eau minérale naturelle					1 l		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/317/973/237/0754/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/317/973/237/0754/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/317/973/237/0754/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/317/973/237/0754/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/317/973/237/0754/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/317/973/237/0754/ingredients_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/317/973/237/0754/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/317/973/237/0754/nutrition_fr.13.200.jpg																																																																																																			
3057640467233	https://world.openfoodfacts.org/product/3057640467233	tacite	1452353569	1475951056	Juicy Fraise	Boisson à l'eau minérale naturelle, au jus de fruits à base de concentré et aux arômes naturels	1.5 l.	Bouteille,Plastique,100% recyclable,PET,nl:statiegeld,bouteille	bouteille,plastique,100-recyclable,pet,nl-statiegeld,bouteille	Volvic	volvic	Boissons,Eaux,Eaux aromatisées,Boissons non sucrées	en:beverages,en:waters,en:flavored-waters,en:non-sugared-beverages,en:sugared-beverages			Source Clairvic	source-clairvic	Société des Eaux de Volvic,63530,Volvic,France	societe-des-eaux-de-volvic,63530,volvic,france					France,Veynes,05400	SuperU	France	Eau minérale naturelle Volvic (84,3%), jus de fruits à base de concentré 10% (fraise 5%, citron 2,8%, raisin 2,2%), sucre (5,7%), extrait et jus concentré de carotte pourpre, arôme naturel.					250 ml		0	 [ eau-minerale-naturelle-volvic -> fr:eau-minerale-naturelle-volvic  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ]  [ 84 -> fr:84  ]  [ 3 -> en:fd-c  ]  [ jus-de-fruits-a-base-de-concentre-10 -> fr:jus-de-fruits-a-base-de-concentre-10  ]  [ jus-de-fruits-a-base-de-concentre -> fr:jus-de-fruits-a-base-de-concentre  ]  [ jus-de-fruits-a-base-de -> fr:jus-de-fruits-a-base-de  ]  [ jus-de-fruits-a-base -> fr:jus-de-fruits-a-base  ]  [ jus-de-fruits-a -> fr:jus-de-fruits-a  ]  [ jus-de-fruits -> fr:jus-de-fruits  ]  [ jus-de -> fr:jus-de  ]  [ jus -> fr:jus  ]  [ fraise-5 -> fr:fraise-5  ]  [ fraise -> fr:fraise  ]  [ citron-2 -> fr:citron-2  ]  [ citron -> fr:citron  ]  [ 8 -> en:fd-c  ]  [ raisin-2 -> fr:raisin-2  ]  [ raisin -> fr:raisin  ]  [ 2 -> en:fd-c  ]  [ sucre -> fr:sucre  ]  [ 5 -> en:fd-c  ]  [ 7 -> en:fd-c  ]  [ extrait-et-jus-concentre-de-carotte-pourpre -> fr:extrait-et-jus-concentre-de-carotte-pourpre  ]  [ extrait-et-jus-concentre-de-carotte -> fr:extrait-et-jus-concentre-de-carotte  ]  [ extrait-et-jus-concentre-de -> fr:extrait-et-jus-concentre-de  ]  [ extrait-et-jus-concentre -> fr:extrait-et-jus-concentre  ]  [ extrait-et-jus -> fr:extrait-et-jus  ]  [ extrait-et -> fr:extrait-et  ]  [ extrait -> fr:extrait  ]  [ arome-naturel -> fr:arome-naturel  ]  [ arome -> fr:arome  ]  [ extrait -> fr:extrait  ]  [ jus-concentre-de-carotte-pourpre -> fr:jus-concentre-de-carotte-pourpre  ]  [ jus-concentre-de-carotte -> fr:jus-concentre-de-carotte  ]  [ jus-concentre-de -> fr:jus-concentre-de  ]  [ jus-concentre -> fr:jus-concentre  ]  [ jus -> fr:jus  ] 		0			0			Beverages	Sweetened beverages	en:flavored-waters	https://static.openfoodfacts.org/images/products/305/764/046/7233/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/305/764/046/7233/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/305/764/046/7233/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/305/764/046/7233/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/305/764/046/7233/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/305/764/046/7233/ingredients_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/305/764/046/7233/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/305/764/046/7233/nutrition_fr.8.200.jpg	113		0.5	0																																			6.6	6.6										0.5				0.01	0.00393700787401575																																									9	1		
3068320011820	https://world.openfoodfacts.org/product/3068320011820	openfoodfacts-contributors	1366149690	1459554617	Badoit	Eau minérale avec adjonction de gaz carbonique	50 cL	Bouteille plastique	bouteille-plastique	badoit	badoit	Boissons,Boissons gazeuses,Eaux,Eaux gazeuses,Boissons non sucrées,Eaux minérales	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:non-sugared-beverages													France																	Beverages	Non-sugared beverages	en:carbonated-waters	https://static.openfoodfacts.org/images/products/306/832/001/1820/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/306/832/001/1820/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/306/832/001/1820/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/306/832/001/1820/front_fr.11.200.jpg			https://static.openfoodfacts.org/images/products/306/832/001/1820/nutrition_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/306/832/001/1820/nutrition_fr.12.200.jpg																																																						0.04191	0.0165																	0.0035	0.12	0.001	0.0044	0.019			0.0085				0.00012																
3256223510018	https://world.openfoodfacts.org/product/3256223510018	adline	1369575447	1441901186	Eau de source de montagne d'Auvergne	Eau de souce de montagne d'Auvergne Grand Barbier	1,5 L	Bouteille,Plastique	bouteille,plastique	U	u	Boissons,Produits de montagne,Eaux,Boissons non sucrées,Eaux de sources,Eaux de montagne	en:beverages,en:mountain-products,en:waters,en:mountain-waters,en:non-sugared-beverages,en:spring-waters			Auvergne,France	auvergne,france							France	Hyper U	France	Eau de source de montagne d'Auvergne Grand Barbier							0	 [ eau-de-source-de-montagne-d-auvergne-grand-barbier -> fr:eau-de-source-de-montagne-d-auvergne-grand-barbier  ]  [ eau-de-source-de-montagne-d-auvergne-grand -> fr:eau-de-source-de-montagne-d-auvergne-grand  ]  [ eau-de-source-de-montagne-d-auvergne -> fr:eau-de-source-de-montagne-d-auvergne  ]  [ eau-de-source-de-montagne-d -> fr:eau-de-source-de-montagne-d  ]  [ eau-de-source-de-montagne -> fr:eau-de-source-de-montagne  ]  [ eau-de-source-de -> fr:eau-de-source-de  ]  [ eau-de-source -> fr:eau-de-source  ]  [ eau-de -> fr:eau-de  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:mountain-products	https://static.openfoodfacts.org/images/products/325/622/351/0018/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/325/622/351/0018/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/325/622/351/0018/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/325/622/351/0018/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/325/622/351/0018/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/325/622/351/0018/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/325/622/351/0018/nutrition_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/325/622/351/0018/nutrition_fr.11.200.jpg																																																						0.0006858	0.00027																	0.00327		9e-05	9e-05	0.00041			0.00017																				
3068320693002	https://world.openfoodfacts.org/product/3068320693002	sighelm	1411248875	1411249790	La Salvetat Citron	Boisson à l'eau minérale naturelle pétillante à l'arôme naturel de citron - sans sucres	1,25 l	Bouteille plastique	bouteille-plastique	La Salvetat,Danone	la-salvetat,danone	Eaux minérales gazeuses,Eaux arômatisées	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:flavored-waters,en:non-sugared-beverages	Sans sucres,Sans édulcorants,Sans conservateurs	en:low-or-no-sugar,en:no-preservatives,en:no-sugar,en:without-sweeteners	La Salvetat-sur-Agout	la-salvetat-sur-agout							Paris,France	Monoprix	France	Eau minérale naturelle gazéifiée La Salvetat 99,9%, arôme naturel de citron.					250 ml		0	 [ eau-minerale-naturelle-gazeifiee-la-salvetat-99 -> fr:eau-minerale-naturelle-gazeifiee-la-salvetat-99  ]  [ eau-minerale-naturelle-gazeifiee-la-salvetat -> fr:eau-minerale-naturelle-gazeifiee-la-salvetat  ]  [ eau-minerale-naturelle-gazeifiee-la -> fr:eau-minerale-naturelle-gazeifiee-la  ]  [ eau-minerale-naturelle-gazeifiee -> fr:eau-minerale-naturelle-gazeifiee  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ]  [ 9 -> en:fd-c  ]  [ arome-naturel-de-citron -> fr:arome-naturel-de-citron  ]  [ arome-naturel-de -> fr:arome-naturel-de  ]  [ arome-naturel -> fr:arome-naturel  ]  [ arome -> fr:arome  ] 		0			0			Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/306/832/069/3002/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/306/832/069/3002/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/306/832/069/3002/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/306/832/069/3002/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/306/832/069/3002/ingredients_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/306/832/069/3002/ingredients_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/306/832/069/3002/nutrition_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/306/832/069/3002/nutrition_fr.11.200.jpg	2		0	0																																			0	0										0				0.0100076	0.00394																																									1	0		
3179732368942	https://world.openfoodfacts.org/product/3179732368942	grdscarabe	1350239533	1426687133	Perrier citron vert, limoen	Boisson à l'eau minérale naturellement... à l'arôme Citron Vert	1 l	Bouteille,Plastique	bouteille,plastique	Perrier	perrier	Eaux minérales gazeuses,Eaux aromatisées	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:flavored-waters,en:non-sugared-beverages	Peu ou pas de sucre,Point Vert,Sans sucre	en:low-or-no-sugar,en:green-dot,en:no-sugar	France	france	Vergèze,France	vergeze,france	EMB 30344	emb-30344		vergeze-gard-france	Marseille,France		France	eau minérale naturelle Perrier (99.9%), arôme naturel de citron vert avec autres arômes naturels					250 ml		0	 [ eau-minerale-naturelle-perrier -> fr:eau-minerale-naturelle-perrier  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ]  [ 99-9 -> fr:99-9  ]  [ 99 -> fr:99  ]  [ arome-naturel-de-citron-vert-avec-autres-aromes-naturels -> fr:arome-naturel-de-citron-vert-avec-autres-aromes-naturels  ]  [ arome-naturel-de-citron-vert-avec-autres-aromes -> fr:arome-naturel-de-citron-vert-avec-autres-aromes  ]  [ arome-naturel-de-citron-vert-avec-autres -> fr:arome-naturel-de-citron-vert-avec-autres  ]  [ arome-naturel-de-citron-vert-avec -> fr:arome-naturel-de-citron-vert-avec  ]  [ arome-naturel-de-citron-vert -> fr:arome-naturel-de-citron-vert  ]  [ arome-naturel-de-citron -> fr:arome-naturel-de-citron  ]  [ arome-naturel-de -> fr:arome-naturel-de  ]  [ arome-naturel -> fr:arome-naturel  ]  [ arome -> fr:arome  ] 		0			0			Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/317/973/236/8942/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/317/973/236/8942/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/317/973/236/8942/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/317/973/236/8942/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/317/973/236/8942/ingredients_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/317/973/236/8942/ingredients_fr.17.200.jpg	https://static.openfoodfacts.org/images/products/317/973/236/8942/nutrition_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/317/973/236/8942/nutrition_fr.18.200.jpg	2		0	0																																			0	0									0	0				0	0																																									1	0		
3179732368911	https://world.openfoodfacts.org/product/3179732368911	kewcyan	1427746147	1487962661	Perrier saveur citron		1 litre			perrier	perrier	Eau gazeuse	en:beverages,en:carbonated-drinks,en:waters,en:carbonated-waters,en:non-sugared-beverages													France																	Beverages	Non-sugared beverages	en:carbonated-waters	https://static.openfoodfacts.org/images/products/317/973/236/8911/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/317/973/236/8911/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/317/973/236/8911/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/317/973/236/8911/front_fr.3.200.jpg																																																																																																							
8002270015809	https://world.openfoodfacts.org/product/8002270015809	openfoodfacts-contributors	1361302915	1487755428	San Pellegrino	Eau minérale	1 l	Bouteille plastique	bouteille-plastique	San Pellegrino	san-pellegrino	Boissons,Eaux,Eaux minérales,Boissons non sucrées	en:beverages,en:waters,en:mineral-waters,en:non-sugared-beverages													France																	Beverages	Non-sugared beverages	en:mineral-waters	https://static.openfoodfacts.org/images/products/800/227/001/5809/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/800/227/001/5809/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/800/227/001/5809/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/800/227/001/5809/front_fr.6.200.jpg			https://static.openfoodfacts.org/images/products/800/227/001/5809/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/800/227/001/5809/nutrition_fr.7.200.jpg	0		0	0																																			0	0									0	0				0.079248	0.0312																																									0	0		
3057640421518	https://world.openfoodfacts.org/product/3057640421518	openfoodfacts-contributors	1397645219	1432482175	Volvic au jus de fraise		1,5 l	Bouteille,Plastique	bouteille,plastique	Volvic,Danone	volvic,danone	Boissons,Eaux,Boissons sucrées,Eaux aromatisées	en:beverages,en:waters,en:flavored-waters,en:sugared-beverages													France	Eau minérale naturelle Volvic (83,2%), jus de fruits à base de concentré 10% (fraise 5%, citron 2,8%, raisin 2,2%), sucre (6%), extrait et jus concentré de carotte pourpre, arôme naturel.					250 ml		0	 [ eau-minerale-naturelle-volvic -> fr:eau-minerale-naturelle-volvic  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ]  [ 83 -> fr:83  ]  [ 2 -> en:fd-c  ]  [ jus-de-fruits-a-base-de-concentre-10 -> fr:jus-de-fruits-a-base-de-concentre-10  ]  [ jus-de-fruits-a-base-de-concentre -> fr:jus-de-fruits-a-base-de-concentre  ]  [ jus-de-fruits-a-base-de -> fr:jus-de-fruits-a-base-de  ]  [ jus-de-fruits-a-base -> fr:jus-de-fruits-a-base  ]  [ jus-de-fruits-a -> fr:jus-de-fruits-a  ]  [ jus-de-fruits -> fr:jus-de-fruits  ]  [ jus-de -> fr:jus-de  ]  [ jus -> fr:jus  ]  [ fraise-5 -> fr:fraise-5  ]  [ fraise -> fr:fraise  ]  [ citron-2 -> fr:citron-2  ]  [ citron -> fr:citron  ]  [ 8 -> en:fd-c  ]  [ raisin-2 -> fr:raisin-2  ]  [ raisin -> fr:raisin  ]  [ 2 -> en:fd-c  ]  [ sucre -> fr:sucre  ]  [ 6 -> en:fd-c  ]  [ extrait-et-jus-concentre-de-carotte-pourpre -> fr:extrait-et-jus-concentre-de-carotte-pourpre  ]  [ extrait-et-jus-concentre-de-carotte -> fr:extrait-et-jus-concentre-de-carotte  ]  [ extrait-et-jus-concentre-de -> fr:extrait-et-jus-concentre-de  ]  [ extrait-et-jus-concentre -> fr:extrait-et-jus-concentre  ]  [ extrait-et-jus -> fr:extrait-et-jus  ]  [ extrait-et -> fr:extrait-et  ]  [ extrait -> fr:extrait  ]  [ arome-naturel -> fr:arome-naturel  ]  [ arome -> fr:arome  ]  [ extrait -> fr:extrait  ]  [ jus-concentre-de-carotte-pourpre -> fr:jus-concentre-de-carotte-pourpre  ]  [ jus-concentre-de-carotte -> fr:jus-concentre-de-carotte  ]  [ jus-concentre-de -> fr:jus-concentre-de  ]  [ jus-concentre -> fr:jus-concentre  ]  [ jus -> fr:jus  ] 		0			0			Beverages	Sweetened beverages	en:flavored-waters	https://static.openfoodfacts.org/images/products/305/764/042/1518/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/305/764/042/1518/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/305/764/042/1518/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/305/764/042/1518/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/305/764/042/1518/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/305/764/042/1518/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/305/764/042/1518/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/305/764/042/1518/nutrition_fr.7.200.jpg	118		0.2	0																																			6.76	6.76										0.2				0.004	0.00157																																									9	1		
3256223510100	https://world.openfoodfacts.org/product/3256223510100	openfoodfacts-contributors	1394810929	1439636557	eau minérale		1,5 L			U	u	fr:eau minérale	en:beverages,en:waters,en:mineral-waters,en:non-sugared-beverages													France																	Beverages	Non-sugared beverages	en:mineral-waters	https://static.openfoodfacts.org/images/products/325/622/351/0100/front_en.3.400.jpg	https://static.openfoodfacts.org/images/products/325/622/351/0100/front_en.3.200.jpg	https://static.openfoodfacts.org/images/products/325/622/351/0100/front_en.3.400.jpg	https://static.openfoodfacts.org/images/products/325/622/351/0100/front_en.3.200.jpg																																																																																																							
